,0,1,3,3
86,"20 Jul 2019, 08:46:56 IST",https://www.youtube.com/watch?v=6Xv_afWx37U,24,24
87,"20 Jul 2019, 08:44:18 IST",https://www.youtube.com/watch?v=B-VV2feAhW4,22,22
88,"19 Jul 2019, 18:41:00 IST",https://www.youtube.com/watch?v=2Kiob5f9A1g,10,10
89,"19 Jul 2019, 18:38:22 IST",https://www.youtube.com/watch?v=ULDpeC8TKwA,10,10
90,"19 Jul 2019, 18:33:58 IST",https://www.youtube.com/watch?v=RaxDFRJfdWw,10,10
91,"19 Jul 2019, 18:31:31 IST",https://www.youtube.com/watch?v=pXu6JC6-d_o,10,10
92,"19 Jul 2019, 18:27:54 IST",https://www.youtube.com/watch?v=VR3jQYLhsto,10,10
93,"19 Jul 2019, 18:24:15 IST",https://www.youtube.com/watch?v=xVbhHdjnrXs,10,10
94,"19 Jul 2019, 18:20:39 IST",https://www.youtube.com/watch?v=w1Smzzw_w7Q,10,10
95,"19 Jul 2019, 18:16:57 IST",https://www.youtube.com/watch?v=zop68ggCjuk,10,10
96,"19 Jul 2019, 18:11:54 IST",https://www.youtube.com/watch?v=EiDracIAtFA,10,10
97,"19 Jul 2019, 18:08:50 IST",https://www.youtube.com/watch?v=5i2W6OiXJhs,10,10
98,"19 Jul 2019, 18:04:18 IST",https://www.youtube.com/watch?v=TqlWvZrt_0M,10,10
99,"19 Jul 2019, 17:58:07 IST",https://www.youtube.com/watch?v=EDRBluZnyys,10,10
100,"19 Jul 2019, 17:56:02 IST",https://www.youtube.com/watch?v=JFOQjm7BfRE,10,10
101,"19 Jul 2019, 17:52:42 IST",https://www.youtube.com/watch?v=c935j0Zxqjo,10,10
102,"19 Jul 2019, 17:49:56 IST",https://www.youtube.com/watch?v=LHFo0lbLvaM,10,10
103,"19 Jul 2019, 17:46:58 IST",https://www.youtube.com/watch?v=gBm4dbjN5AU,10,10
104,"19 Jul 2019, 09:10:51 IST",https://www.youtube.com/watch?v=xjfm9LznQyk,24,24
105,"18 Jul 2019, 23:21:50 IST",https://www.youtube.com/watch?v=60ItHLz5WEA,10,10
106,"18 Jul 2019, 23:21:28 IST",https://www.youtube.com/watch?v=tt2k8PGm-TI,10,10
107,"18 Jul 2019, 23:18:29 IST",https://www.youtube.com/watch?v=YqeW9_5kURI,10,10
108,"18 Jul 2019, 23:14:20 IST",https://www.youtube.com/watch?v=AJtDXIazrMo,10,10
109,"18 Jul 2019, 20:30:43 IST",https://www.youtube.com/watch?v=q10nfS9V090,24,24
110,"18 Jul 2019, 16:43:21 IST",https://www.youtube.com/watch?v=frX8kNaPeKU,10,10
111,"18 Jul 2019, 16:39:54 IST",https://www.youtube.com/watch?v=wJnBTPUQS5A,10,10
112,"18 Jul 2019, 16:35:52 IST",https://www.youtube.com/watch?v=xxv_OyetkcE,10,10
113,"18 Jul 2019, 16:32:39 IST",https://www.youtube.com/watch?v=no2dG9OlXZo,10,10
114,"18 Jul 2019, 16:28:18 IST",https://www.youtube.com/watch?v=ntLop32pYd0,10,10
115,"18 Jul 2019, 16:25:00 IST",https://www.youtube.com/watch?v=xOH8Jn30-Z4,10,10
116,"18 Jul 2019, 16:23:02 IST",https://www.youtube.com/watch?v=ROZQ8S6QEmU,1,1
117,"18 Jul 2019, 16:18:19 IST",https://www.youtube.com/watch?v=KFYFh8w4758,24,24
118,"18 Jul 2019, 16:15:09 IST",https://www.youtube.com/watch?v=pfA5UqEU_80,1,1
119,"18 Jul 2019, 14:53:31 IST",https://www.youtube.com/watch?v=AdMGchRQVbg,24,24
120,"18 Jul 2019, 14:46:12 IST",https://www.youtube.com/watch?v=iLvwuRGzJIA,24,24
121,"18 Jul 2019, 14:45:01 IST",https://www.youtube.com/watch?v=9bCAlF7TWW4,24,24
122,"18 Jul 2019, 14:43:48 IST",https://www.youtube.com/watch?v=qmGkMGBffnw,24,24
123,"18 Jul 2019, 13:03:38 IST",https://www.youtube.com/watch?v=jCysUqniDHk,10,10
124,"18 Jul 2019, 12:59:25 IST",https://www.youtube.com/watch?v=1ekZEVeXwek,10,10
125,"18 Jul 2019, 12:59:20 IST",https://www.youtube.com/watch?v=x3bfa3DZ8JM,10,10
126,"18 Jul 2019, 12:59:18 IST",https://www.youtube.com/watch?v=UprcpdwuwCg,10,10
127,"18 Jul 2019, 12:59:15 IST",https://www.youtube.com/watch?v=fKopy74weus,10,10
128,"18 Jul 2019, 12:59:11 IST",https://www.youtube.com/watch?v=JGwWNGJdvx8,10,10
129,"18 Jul 2019, 12:59:07 IST",https://www.youtube.com/watch?v=XgJFqVvb2Ws,10,10
130,"18 Jul 2019, 12:59:06 IST",https://www.youtube.com/watch?v=ApXoWvfEYVU,10,10
131,"18 Jul 2019, 12:59:04 IST",https://www.youtube.com/watch?v=pXRviuL6vMY,10,10
132,"18 Jul 2019, 12:56:51 IST",https://www.youtube.com/watch?v=b-eYbUVZedY,10,10
133,"18 Jul 2019, 12:49:22 IST",https://www.youtube.com/watch?v=JGulAZnnTKA,10,10
134,"18 Jul 2019, 12:49:21 IST",https://www.youtube.com/watch?v=h5jz8xdpR0M,10,10
135,"18 Jul 2019, 12:47:41 IST",https://www.youtube.com/watch?v=0yW7w8F2TVA,10,10
136,"18 Jul 2019, 12:44:01 IST",https://www.youtube.com/watch?v=k2qgadSvNyU,10,10
137,"18 Jul 2019, 12:37:04 IST",https://www.youtube.com/watch?v=tD4HCZe-tew,10,10
138,"18 Jul 2019, 12:33:12 IST",https://www.youtube.com/watch?v=9WbCfHutDSE,10,10
139,"18 Jul 2019, 12:33:10 IST",https://www.youtube.com/watch?v=FR9G7ioLLmc,10,10
140,"18 Jul 2019, 12:33:09 IST",https://www.youtube.com/watch?v=cwLRQn61oUY,10,10
141,"18 Jul 2019, 12:33:07 IST",https://www.youtube.com/watch?v=56WBK4ZK_cw,22,22
142,"18 Jul 2019, 12:32:18 IST",https://www.youtube.com/watch?v=F3hTW9e20d8,10,10
143,"18 Jul 2019, 12:28:31 IST",https://www.youtube.com/watch?v=nfs8NYg7yQM,10,10
144,"18 Jul 2019, 12:28:29 IST",https://www.youtube.com/watch?v=SA7AIQw-7Ms,10,10
145,"18 Jul 2019, 12:28:27 IST",https://www.youtube.com/watch?v=yzTuBuRdAyA,10,10
146,"18 Jul 2019, 12:25:37 IST",https://www.youtube.com/watch?v=bdPZ2Cu1vNU,10,10
147,"18 Jul 2019, 12:17:26 IST",https://www.youtube.com/watch?v=tEnCoocmPQM,10,10
148,"18 Jul 2019, 12:14:07 IST",https://www.youtube.com/watch?v=L3wKzyIN1yk,10,10
149,"18 Jul 2019, 12:12:12 IST",https://www.youtube.com/watch?v=ao4o-XRU_KM,10,10
150,"18 Jul 2019, 12:07:43 IST",https://www.youtube.com/watch?v=34Na4j8AVgA,10,10
151,"18 Jul 2019, 12:00:48 IST",https://www.youtube.com/watch?v=zRHNi3QfFlE,10,10
152,"18 Jul 2019, 11:53:43 IST",https://www.youtube.com/watch?v=V1Pl8CzNzCw,10,10
153,"18 Jul 2019, 09:01:30 IST",https://www.youtube.com/watch?v=pXu6JC6-d_o,10,10
154,"17 Jul 2019, 19:18:17 IST",https://www.youtube.com/watch?v=6JUzU61A40U,20,20
155,"17 Jul 2019, 19:17:47 IST",https://www.youtube.com/watch?v=AfOuDfjUtzc,20,20
156,"17 Jul 2019, 15:30:28 IST",https://www.youtube.com/watch?v=kOkQ4T5WO9E,10,10
157,"17 Jul 2019, 15:26:18 IST",https://www.youtube.com/watch?v=papuvlVeZg8,10,10
158,"17 Jul 2019, 15:22:36 IST",https://www.youtube.com/watch?v=foE1mO2yM04,10,10
159,"17 Jul 2019, 15:18:27 IST",https://www.youtube.com/watch?v=AJtDXIazrMo,10,10
160,"17 Jul 2019, 15:08:42 IST",https://www.youtube.com/watch?v=euCqAq6BRa4,10,10
161,"17 Jul 2019, 15:03:53 IST",https://www.youtube.com/watch?v=5y_KJAg8bHI,10,10
162,"17 Jul 2019, 15:03:17 IST",https://www.youtube.com/watch?v=GTyN-DB_v5M,10,10
163,"17 Jul 2019, 14:59:10 IST",https://www.youtube.com/watch?v=x3bfa3DZ8JM,10,10
164,"17 Jul 2019, 14:59:09 IST",https://www.youtube.com/watch?v=C_3d6GntKbk,10,10
165,"17 Jul 2019, 14:59:08 IST",https://www.youtube.com/watch?v=xdYFuCp3m9k,10,10
166,"17 Jul 2019, 14:59:07 IST",https://www.youtube.com/watch?v=aatr_2MstrI,10,10
167,"17 Jul 2019, 14:59:04 IST",https://www.youtube.com/watch?v=56WBK4ZK_cw,22,22
168,"17 Jul 2019, 14:59:01 IST",https://www.youtube.com/watch?v=WXBHCQYxwr0,10,10
169,"17 Jul 2019, 14:59:00 IST",https://www.youtube.com/watch?v=tEnCoocmPQM,10,10
170,"17 Jul 2019, 14:58:59 IST",https://www.youtube.com/watch?v=UprcpdwuwCg,10,10
171,"17 Jul 2019, 14:58:58 IST",https://www.youtube.com/watch?v=8JnfIa84TnU,10,10
172,"17 Jul 2019, 14:58:55 IST",https://www.youtube.com/watch?v=SA7AIQw-7Ms,10,10
173,"17 Jul 2019, 14:58:52 IST",https://www.youtube.com/watch?v=Io0fBr1XBUA,10,10
174,"17 Jul 2019, 14:58:51 IST",https://www.youtube.com/watch?v=UqRrIwke5GQ,22,22
175,"17 Jul 2019, 14:58:46 IST",https://www.youtube.com/watch?v=ApXoWvfEYVU,10,10
176,"17 Jul 2019, 14:55:05 IST",https://www.youtube.com/watch?v=FR9G7ioLLmc,10,10
177,"17 Jul 2019, 14:51:16 IST",https://www.youtube.com/watch?v=UYwF-jdcVjY,10,10
178,"17 Jul 2019, 14:47:42 IST",https://www.youtube.com/watch?v=h5jz8xdpR0M,10,10
179,"17 Jul 2019, 14:44:26 IST",https://www.youtube.com/watch?v=zRHNi3QfFlE,10,10
180,"17 Jul 2019, 13:38:24 IST",https://www.youtube.com/watch?v=VHAYLOM0yEA,10,10
181,"17 Jul 2019, 13:38:19 IST",https://www.youtube.com/watch?v=c935j0Zxqjo,10,10
182,"17 Jul 2019, 13:32:35 IST",https://www.youtube.com/watch?v=gBm4dbjN5AU,10,10
183,"17 Jul 2019, 13:19:36 IST",https://www.youtube.com/watch?v=tt2k8PGm-TI,10,10
184,"17 Jul 2019, 13:15:56 IST",https://www.youtube.com/watch?v=h6Ol3eprKiw,10,10
185,"17 Jul 2019, 13:06:26 IST",https://www.youtube.com/watch?v=Wy_uePSxO-A,10,10
186,"17 Jul 2019, 13:01:07 IST",https://www.youtube.com/watch?v=CsQqGDpo8Hg,10,10
187,"17 Jul 2019, 12:55:24 IST",https://www.youtube.com/watch?v=hV_RjHb9034,10,10
188,"17 Jul 2019, 12:49:15 IST",https://www.youtube.com/watch?v=otNN8A4rtI0,10,10
189,"17 Jul 2019, 12:43:04 IST",https://www.youtube.com/watch?v=0Pk-lsvklJM,28,28
190,"17 Jul 2019, 01:02:11 IST",https://www.youtube.com/watch?v=2Y3Wsdq-MN8,10,10
191,"17 Jul 2019, 00:58:13 IST",https://www.youtube.com/watch?v=Qj2vVT4LfMY,10,10
192,"17 Jul 2019, 00:53:28 IST",https://www.youtube.com/watch?v=__pwYvYZQXA,10,10
193,"17 Jul 2019, 00:49:22 IST",https://www.youtube.com/watch?v=E6g1Bip-3Xw,10,10
194,"17 Jul 2019, 00:44:39 IST",https://www.youtube.com/watch?v=9t0MDC9fYbM,10,10
195,"17 Jul 2019, 00:40:18 IST",https://www.youtube.com/watch?v=u5DCgnh8S9M,10,10
196,"17 Jul 2019, 00:34:34 IST",https://www.youtube.com/watch?v=Pm0Ga7R-vrM,10,10
197,"17 Jul 2019, 00:29:13 IST",https://www.youtube.com/watch?v=I94fhjQ-U30,10,10
198,"17 Jul 2019, 00:24:45 IST",https://www.youtube.com/watch?v=64lEY8jj4RA,10,10
199,"16 Jul 2019, 20:01:50 IST",https://www.youtube.com/watch?v=fX7jIpLdOP0,10,10
200,"16 Jul 2019, 20:01:09 IST",https://www.youtube.com/watch?v=4bVe5xZwDQk,10,10
201,"16 Jul 2019, 20:00:35 IST",https://www.youtube.com/watch?v=RB0YnP9KgWE,10,10
202,"16 Jul 2019, 19:57:21 IST",https://www.youtube.com/watch?v=Q2cs-CXVfvM,10,10
203,"16 Jul 2019, 19:53:13 IST",https://www.youtube.com/watch?v=lcTvvEzHIkQ,10,10
204,"16 Jul 2019, 19:51:42 IST",https://www.youtube.com/watch?v=N1DIj5SDGmU,10,10
205,"16 Jul 2019, 18:17:09 IST",https://www.youtube.com/watch?v=WQm4xE1n0CY,10,10
206,"16 Jul 2019, 18:10:59 IST",https://www.youtube.com/watch?v=5itcXsszOiA,10,10
207,"16 Jul 2019, 18:06:25 IST",https://www.youtube.com/watch?v=0CtAfovnDsw,10,10
208,"16 Jul 2019, 18:02:09 IST",https://www.youtube.com/watch?v=urbiKRxbBo4,10,10
209,"16 Jul 2019, 17:52:32 IST",https://www.youtube.com/watch?v=AaTrtlI1Rzc,10,10
210,"16 Jul 2019, 17:47:52 IST",https://www.youtube.com/watch?v=lLEbczpJqOo,10,10
211,"16 Jul 2019, 17:42:45 IST",https://www.youtube.com/watch?v=PSxYv2F_xN8,10,10
212,"16 Jul 2019, 17:37:54 IST",https://www.youtube.com/watch?v=KH-mzX7_CPM,10,10
213,"16 Jul 2019, 17:21:49 IST",https://www.youtube.com/watch?v=y8luVZOwTZk,10,10
214,"16 Jul 2019, 17:16:54 IST",https://www.youtube.com/watch?v=DInZt58a_Lo,10,10
215,"16 Jul 2019, 17:10:56 IST",https://www.youtube.com/watch?v=2KclO3ad240,10,10
216,"16 Jul 2019, 17:01:00 IST",https://www.youtube.com/watch?v=I5ZEEaixfrQ,10,10
217,"16 Jul 2019, 07:51:20 IST",https://www.youtube.com/watch?v=piUHBTXsoiY,10,10
218,"15 Jul 2019, 16:11:05 IST",https://www.youtube.com/watch?v=6wNFJIbTxNk,10,10
219,"15 Jul 2019, 15:59:27 IST",https://www.youtube.com/watch?v=geEe-8bJ2HQ,1,1
220,"15 Jul 2019, 15:53:47 IST",https://www.youtube.com/watch?v=CEMeDw7dCb4,24,24
221,"15 Jul 2019, 15:52:01 IST",https://www.youtube.com/watch?v=XkHV7ROmIVA,1,1
222,"15 Jul 2019, 08:51:24 IST",https://www.youtube.com/watch?v=E6Lb1cJDxkk,10,10
223,"15 Jul 2019, 08:51:23 IST",https://www.youtube.com/watch?v=2v3cHu28-TY,10,10
224,"15 Jul 2019, 08:51:18 IST",https://www.youtube.com/watch?v=C24ujNooqe0,10,10
225,"15 Jul 2019, 08:51:11 IST",https://www.youtube.com/watch?v=HJpEnKMHzbY,10,10
226,"15 Jul 2019, 08:51:09 IST",https://www.youtube.com/watch?v=AaTrtlI1Rzc,10,10
227,"15 Jul 2019, 08:51:08 IST",https://www.youtube.com/watch?v=lLEbczpJqOo,10,10
228,"15 Jul 2019, 08:51:07 IST",https://www.youtube.com/watch?v=PSxYv2F_xN8,10,10
229,"15 Jul 2019, 08:51:06 IST",https://www.youtube.com/watch?v=KH-mzX7_CPM,10,10
230,"15 Jul 2019, 08:51:05 IST",https://www.youtube.com/watch?v=y8luVZOwTZk,10,10
231,"15 Jul 2019, 08:51:00 IST",https://www.youtube.com/watch?v=DInZt58a_Lo,10,10
232,"15 Jul 2019, 08:50:59 IST",https://www.youtube.com/watch?v=2KclO3ad240,10,10
233,"15 Jul 2019, 08:50:58 IST",https://www.youtube.com/watch?v=CqDRlVWpzk8,10,10
234,"15 Jul 2019, 08:50:57 IST",https://www.youtube.com/watch?v=I5ZEEaixfrQ,10,10
235,"15 Jul 2019, 03:49:27 IST",https://www.youtube.com/watch?v=YDKo8QmhKLk,22,22
236,"15 Jul 2019, 01:52:52 IST",https://www.youtube.com/watch?v=lcTvvEzHIkQ,10,10
237,"15 Jul 2019, 01:51:22 IST",https://www.youtube.com/watch?v=QRqh2uYYMzE,10,10
238,"15 Jul 2019, 01:45:09 IST",https://www.youtube.com/watch?v=yHFPICdZ0V0,10,10
239,"15 Jul 2019, 01:41:00 IST",https://www.youtube.com/watch?v=WQm4xE1n0CY,10,10
240,"15 Jul 2019, 01:39:08 IST",https://www.youtube.com/watch?v=fX7jIpLdOP0,10,10
241,"15 Jul 2019, 01:19:37 IST",https://www.youtube.com/watch?v=sleKwIt6YA8,10,10
242,"14 Jul 2019, 18:50:25 IST",https://www.youtube.com/watch?v=Sa_2DqIGp6o,10,10
244,"13 Jul 2019, 12:30:41 IST",https://www.youtube.com/watch?v=SMlGGRAB3Hc,10,10
245,"13 Jul 2019, 12:20:45 IST",https://www.youtube.com/watch?v=I94fhjQ-U30,10,10
246,"13 Jul 2019, 12:14:21 IST",https://www.youtube.com/watch?v=Wy_uePSxO-A,10,10
247,"13 Jul 2019, 12:09:51 IST",https://www.youtube.com/watch?v=CsQqGDpo8Hg,10,10
248,"13 Jul 2019, 12:07:18 IST",https://www.youtube.com/watch?v=-178Bx1bdjo,10,10
249,"13 Jul 2019, 12:01:50 IST",https://www.youtube.com/watch?v=64lEY8jj4RA,10,10
250,"13 Jul 2019, 11:01:52 IST",https://www.youtube.com/watch?v=8ofCZObsnOo,10,10
251,"13 Jul 2019, 10:55:41 IST",https://www.youtube.com/watch?v=MWASeaYuHZo,10,10
252,"13 Jul 2019, 10:52:41 IST",https://www.youtube.com/watch?v=5i2W6OiXJhs,10,10
253,"13 Jul 2019, 10:49:50 IST",https://www.youtube.com/watch?v=5Rb6gr8wUc8,10,10
254,"13 Jul 2019, 10:43:52 IST",https://www.youtube.com/watch?v=M_3yoOU3-eQ,10,10
255,"13 Jul 2019, 10:40:34 IST",https://www.youtube.com/watch?v=LHFo0lbLvaM,10,10
256,"13 Jul 2019, 10:37:37 IST",https://www.youtube.com/watch?v=gBm4dbjN5AU,10,10
257,"13 Jul 2019, 10:30:06 IST",https://www.youtube.com/watch?v=PMGY8fLwess,10,10
258,"13 Jul 2019, 10:27:38 IST",https://www.youtube.com/watch?v=fzKjm0o4JaQ,10,10
259,"13 Jul 2019, 10:22:39 IST",https://www.youtube.com/watch?v=t2NgsJrrAyM,10,10
260,"13 Jul 2019, 10:18:40 IST",https://www.youtube.com/watch?v=c935j0Zxqjo,10,10
261,"13 Jul 2019, 10:12:41 IST",https://www.youtube.com/watch?v=2ebfSItB0oM,10,10
262,"13 Jul 2019, 10:08:34 IST",https://www.youtube.com/watch?v=5-ZiKXrnvog,10,10
263,"13 Jul 2019, 10:05:11 IST",https://www.youtube.com/watch?v=WXBHCQYxwr0,10,10
264,"13 Jul 2019, 10:01:25 IST",https://www.youtube.com/watch?v=Pw-0pbY9JeU,10,10
265,"13 Jul 2019, 09:57:58 IST",https://www.youtube.com/watch?v=FgWtfowQsgc,10,10
266,"13 Jul 2019, 09:57:39 IST",https://www.youtube.com/watch?v=ng5jqOS51Mk,10,10
267,"13 Jul 2019, 09:56:38 IST",https://www.youtube.com/watch?v=5itcXsszOiA,10,10
268,"13 Jul 2019, 09:55:59 IST",https://www.youtube.com/watch?v=NwEPJlEgxmw,10,10
269,"12 Jul 2019, 16:57:51 IST",https://www.youtube.com/watch?v=NwEPJlEgxmw,10,10
270,"12 Jul 2019, 16:56:50 IST",https://www.youtube.com/watch?v=yLONwjjfJmE,10,10
271,"12 Jul 2019, 16:56:15 IST",https://www.youtube.com/watch?v=RB0YnP9KgWE,10,10
